time;V(OSC);
8.54853e-05;0.00517559;
8.54903e-05;0.00519098;
8.54953e-05;0.00516904;
8.55003e-05;0.00518443;
8.55053e-05;0.0051625;
8.55103e-05;0.00517789;
8.55153e-05;0.00515596;
8.55203e-05;0.00517136;
8.55253e-05;0.00514944;
8.55303e-05;0.00516484;
8.55353e-05;0.00514292;
8.55403e-05;0.00515832;
8.55453e-05;0.00513641;
8.55503e-05;0.00515182;
8.55553e-05;0.00512991;
8.55603e-05;0.00514532;
8.55653e-05;0.00512341;
8.55703e-05;0.00513883;
8.55753e-05;0.00511693;
8.55803e-05;0.00513235;
8.55853e-05;0.00511045;
8.55903e-05;0.00512587;
8.55953e-05;0.00510398;
8.56003e-05;0.00511941;
8.56053e-05;0.00509752;
8.56103e-05;0.00511295;
8.56153e-05;0.00509107;
8.56203e-05;0.0051065;
8.56253e-05;0.00508462;
8.56303e-05;0.00510006;
8.56353e-05;0.00507819;
8.56403e-05;0.00509363;
8.56453e-05;0.00507176;
8.56503e-05;0.0050872;
8.56553e-05;0.00506534;
8.56603e-05;0.00508079;
8.56653e-05;0.00505892;
8.56703e-05;0.00507438;
8.56753e-05;0.00505252;
8.56803e-05;0.00506798;
8.56853e-05;0.00504612;
8.56903e-05;0.00506158;
8.56953e-05;0.00503974;
8.57003e-05;0.0050552;
8.57053e-05;0.00503336;
8.57103e-05;0.00504882;
8.57153e-05;0.00502698;
8.57203e-05;0.00504245;
8.57253e-05;0.00502062;
8.57303e-05;0.00503609;
8.57353e-05;0.00501426;
8.57403e-05;0.00502974;
8.57453e-05;0.00500792;
8.57503e-05;0.0050234;
8.57553e-05;0.00500158;
8.57603e-05;0.00501706;
8.57653e-05;0.00499524;
8.57703e-05;0.00501073;
8.57753e-05;0.00498892;
8.57803e-05;0.00500441;
8.57853e-05;0.0049826;
8.57903e-05;0.0049981;
8.57953e-05;0.0049763;
8.58003e-05;0.0049918;
8.58053e-05;0.00497;
8.58103e-05;0.0049855;
8.58153e-05;0.0049637;
8.58203e-05;0.00497921;
8.58253e-05;0.00495742;
8.58303e-05;0.00497293;
8.58353e-05;0.00495115;
8.58403e-05;0.00496666;
8.58453e-05;0.00494488;
8.58503e-05;0.0049604;
8.58553e-05;0.00493862;
8.58603e-05;0.00495414;
8.58653e-05;0.00493237;
8.58703e-05;0.00494789;
8.58753e-05;0.00492612;
8.58803e-05;0.00494165;
8.58853e-05;0.00491989;
8.58903e-05;0.00493542;
8.58953e-05;0.00491366;
8.59003e-05;0.00492919;
8.59053e-05;0.00490744;
8.59103e-05;0.00492298;
8.59153e-05;0.00490122;
8.59203e-05;0.00491677;
8.59253e-05;0.00489502;
8.59303e-05;0.00491057;
8.59353e-05;0.00488882;
8.59403e-05;0.00490437;
8.59453e-05;0.00488263;
8.59503e-05;0.00489819;
8.59553e-05;0.00487645;
8.59603e-05;0.00489201;
8.59653e-05;0.00487028;
8.59703e-05;0.00488584;
8.59753e-05;0.00486411;
8.59803e-05;0.00487968;
8.59853e-05;0.00485796;
8.59903e-05;0.00487353;
8.59953e-05;0.00485181;
8.60003e-05;0.00486738;
8.60053e-05;0.00484566;
8.60103e-05;0.00486124;
8.60153e-05;0.00483953;
8.60203e-05;0.00485511;
8.60253e-05;0.0048334;
8.60303e-05;0.00484899;
8.60353e-05;0.00482728;
8.60403e-05;0.00484287;
8.60453e-05;0.00482117;
8.60503e-05;0.00483676;
8.60553e-05;0.00481507;
8.60603e-05;0.00483066;
8.60653e-05;0.00480897;
8.60703e-05;0.00482457;
8.60753e-05;0.00480289;
8.60803e-05;0.00481849;
8.60853e-05;0.00479681;
8.60903e-05;0.00481241;
8.60953e-05;0.00479073;
8.61003e-05;0.00480634;
8.61053e-05;0.00478467;
8.61103e-05;0.00480028;
8.61153e-05;0.00477861;
8.61203e-05;0.00479423;
8.61253e-05;0.00477256;
8.61303e-05;0.00478818;
8.61353e-05;0.00476652;
8.61403e-05;0.00478214;
8.61453e-05;0.00476049;
8.61503e-05;0.00477611;
8.61553e-05;0.00475446;
8.61603e-05;0.00477009;
8.61653e-05;0.00474844;
8.61703e-05;0.00476407;
8.61753e-05;0.00474243;
8.61803e-05;0.00475807;
8.61853e-05;0.00473643;
8.61903e-05;0.00475207;
8.61953e-05;0.00473043;
8.62003e-05;0.00474607;
8.62053e-05;0.00472444;
8.62103e-05;0.00474009;
8.62153e-05;0.00471846;
8.62203e-05;0.00473411;
8.62253e-05;0.00471249;
8.62303e-05;0.00472814;
8.62353e-05;0.00470652;
8.62403e-05;0.00472218;
8.62453e-05;0.00470056;
8.62503e-05;0.00471623;
8.62553e-05;0.00469461;
8.62603e-05;0.00471028;
8.62653e-05;0.00468867;
8.62703e-05;0.00470434;
8.62753e-05;0.00468274;
8.62803e-05;0.00469841;
8.62853e-05;0.00467681;
8.62903e-05;0.00469248;
8.62953e-05;0.00467089;
8.63003e-05;0.00468657;
8.63053e-05;0.00466497;
8.63103e-05;0.00468066;
8.63153e-05;0.00465907;
8.63203e-05;0.00467475;
8.63253e-05;0.00465317;
8.63303e-05;0.00466886;
8.63353e-05;0.00464728;
8.63403e-05;0.00466297;
8.63453e-05;0.0046414;
8.63503e-05;0.00465709;
8.63553e-05;0.00463552;
8.63603e-05;0.00465122;
8.63653e-05;0.00462965;
8.63703e-05;0.00464536;
8.63753e-05;0.00462379;
8.63803e-05;0.0046395;
8.63853e-05;0.00461794;
8.63903e-05;0.00463365;
8.63953e-05;0.00461209;
8.64003e-05;0.00462781;
8.64053e-05;0.00460625;
8.64103e-05;0.00462197;
8.64153e-05;0.00460042;
8.64203e-05;0.00461614;
8.64253e-05;0.0045946;
8.64303e-05;0.00461032;
8.64353e-05;0.00458878;
8.64403e-05;0.00460451;
8.64453e-05;0.00458297;
8.64503e-05;0.0045987;
8.64553e-05;0.00457717;
8.64603e-05;0.0045929;
8.64653e-05;0.00457138;
8.64703e-05;0.00458711;
8.64753e-05;0.00456559;
8.64803e-05;0.00458133;
8.64853e-05;0.00455981;
8.64903e-05;0.00457555;
8.64953e-05;0.00455404;
8.65003e-05;0.00456979;
8.65053e-05;0.00454827;
8.65103e-05;0.00456402;
8.65153e-05;0.00454252;
8.65203e-05;0.00455827;
8.65253e-05;0.00453677;
8.65303e-05;0.00455252;
8.65353e-05;0.00453102;
8.65403e-05;0.00454678;
8.65453e-05;0.00452529;
8.65503e-05;0.00454105;
8.65553e-05;0.00451956;
8.65603e-05;0.00453532;
8.65653e-05;0.00451384;
8.65703e-05;0.00452961;
8.65753e-05;0.00450812;
8.65803e-05;0.0045239;
8.65853e-05;0.00450242;
8.65903e-05;0.00451819;
8.65953e-05;0.00449672;
8.66003e-05;0.0045125;
8.66053e-05;0.00449102;
8.66103e-05;0.00450681;
8.66153e-05;0.00448534;
8.66203e-05;0.00450112;
8.66253e-05;0.00447966;
8.66303e-05;0.00449545;
8.66353e-05;0.00447399;
8.66403e-05;0.00448978;
8.66453e-05;0.00446833;
8.66503e-05;0.00448412;
8.66553e-05;0.00446267;
8.66603e-05;0.00447847;
8.66653e-05;0.00445702;
8.66703e-05;0.00447282;
8.66753e-05;0.00445138;
8.66803e-05;0.00446718;
8.66853e-05;0.00444574;
8.66903e-05;0.00446155;
8.66953e-05;0.00444012;
8.67003e-05;0.00445593;
8.67053e-05;0.00443449;
8.67103e-05;0.00445031;
8.67153e-05;0.00442888;
8.67203e-05;0.0044447;
8.67253e-05;0.00442327;
8.67303e-05;0.0044391;
8.67353e-05;0.00441768;
8.67403e-05;0.0044335;
8.67453e-05;0.00441208;
8.67503e-05;0.00442791;
8.67553e-05;0.0044065;
8.67603e-05;0.00442233;
8.67653e-05;0.00440092;
8.67703e-05;0.00441675;
8.67753e-05;0.00439535;
8.67803e-05;0.00441118;
8.67853e-05;0.00438978;
8.67903e-05;0.00440562;
8.67953e-05;0.00438423;
8.68003e-05;0.00440007;
8.68053e-05;0.00437868;
8.68103e-05;0.00439452;
8.68153e-05;0.00437313;
8.68203e-05;0.00438898;
8.68253e-05;0.0043676;
8.68303e-05;0.00438345;
8.68353e-05;0.00436207;
8.68403e-05;0.00437792;
8.68453e-05;0.00435655;
8.68503e-05;0.00437241;
8.68553e-05;0.00435103;
8.68603e-05;0.00436689;
8.68653e-05;0.00434552;
8.68703e-05;0.00436139;
8.68753e-05;0.00434002;
8.68803e-05;0.00435589;
8.68853e-05;0.00433453;
8.68903e-05;0.0043504;
8.68953e-05;0.00432904;
8.69003e-05;0.00434492;
8.69053e-05;0.00432356;
8.69103e-05;0.00433944;
8.69153e-05;0.00431809;
8.69203e-05;0.00433397;
8.69253e-05;0.00431262;
8.69303e-05;0.00432851;
8.69353e-05;0.00430716;
8.69403e-05;0.00432305;
8.69453e-05;0.00430171;
8.69503e-05;0.0043176;
8.69553e-05;0.00429626;
8.69603e-05;0.00431216;
8.69653e-05;0.00429083;
8.69703e-05;0.00430672;
8.69753e-05;0.00428539;
8.69803e-05;0.00430129;
8.69853e-05;0.00427997;
8.69903e-05;0.00429587;
8.69953e-05;0.00427455;
8.70003e-05;0.00429046;
8.70053e-05;0.00426914;
8.70103e-05;0.00428505;
8.70153e-05;0.00426374;
8.70203e-05;0.00427965;
8.70253e-05;0.00425834;
8.70303e-05;0.00427425;
8.70353e-05;0.00425295;
8.70403e-05;0.00426886;
8.70453e-05;0.00424756;
8.70503e-05;0.00426348;
8.70553e-05;0.00424218;
8.70603e-05;0.00425811;
8.70653e-05;0.00423681;
8.70703e-05;0.00425274;
8.70753e-05;0.00423145;
8.70803e-05;0.00424738;
8.70853e-05;0.00422609;
8.70903e-05;0.00424202;
8.70953e-05;0.00422074;
8.71003e-05;0.00423667;
8.71053e-05;0.00421539;
8.71103e-05;0.00423133;
8.71153e-05;0.00421006;
8.71203e-05;0.004226;
8.71253e-05;0.00420472;
8.71303e-05;0.00422067;
8.71353e-05;0.0041994;
8.71403e-05;0.00421535;
8.71453e-05;0.00419408;
8.71503e-05;0.00421003;
8.71553e-05;0.00418877;
8.71603e-05;0.00420472;
8.71653e-05;0.00418347;
8.71703e-05;0.00419942;
8.71753e-05;0.00417817;
8.71803e-05;0.00419413;
8.71853e-05;0.00417288;
8.71903e-05;0.00418884;
8.71953e-05;0.00416759;
8.72003e-05;0.00418356;
8.72053e-05;0.00416231;
8.72103e-05;0.00417828;
8.72153e-05;0.00415704;
8.72203e-05;0.00417301;
8.72253e-05;0.00415177;
8.72303e-05;0.00416775;
8.72353e-05;0.00414652;
8.72403e-05;0.00416249;
8.72453e-05;0.00414126;
8.72503e-05;0.00415724;
8.72553e-05;0.00413602;
8.72603e-05;0.004152;
8.72653e-05;0.00413078;
8.72703e-05;0.00414677;
8.72753e-05;0.00412555;
8.72803e-05;0.00414154;
8.72853e-05;0.00412032;
8.72903e-05;0.00413631;
8.72953e-05;0.0041151;
8.73003e-05;0.0041311;
8.73053e-05;0.00410989;
8.73103e-05;0.00412589;
8.73153e-05;0.00410468;
8.73203e-05;0.00412068;
8.73253e-05;0.00409948;
8.73303e-05;0.00411549;
8.73353e-05;0.00409429;
8.73403e-05;0.0041103;
8.73453e-05;0.0040891;
8.73503e-05;0.00410511;
8.73553e-05;0.00408392;
8.73603e-05;0.00409994;
8.73653e-05;0.00407875;
8.73703e-05;0.00409477;
8.73753e-05;0.00407358;
8.73803e-05;0.0040896;
8.73853e-05;0.00406842;
8.73903e-05;0.00408444;
8.73953e-05;0.00406327;
8.74003e-05;0.00407929;
8.74053e-05;0.00405812;
8.74103e-05;0.00407415;
8.74153e-05;0.00405298;
8.74203e-05;0.00406901;
8.74253e-05;0.00404785;
8.74303e-05;0.00406388;
8.74353e-05;0.00404272;
8.74403e-05;0.00405875;
8.74453e-05;0.0040376;
8.74503e-05;0.00405363;
8.74553e-05;0.00403248;
8.74603e-05;0.00404852;
8.74653e-05;0.00402737;
8.74703e-05;0.00404342;
8.74753e-05;0.00402227;
8.74803e-05;0.00403832;
8.74853e-05;0.00401717;
8.74903e-05;0.00403322;
8.74953e-05;0.00401208;
8.75003e-05;0.00402814;
8.75053e-05;0.004007;
8.75103e-05;0.00402306;
8.75153e-05;0.00400192;
8.75169e-05;0.00401972;
8.75175e-05;0.0040008;
8.75179e-05;0.0040192;
8.75182e-05;0.00400047;
8.75185e-05;0.0040189;
8.75191e-05;0.00400001;
8.75197e-05;0.00401831;
8.75202e-05;0.00399947;
8.75207e-05;0.00401776;
8.75209e-05;0.00265351;
8.7521e-05;-0.00740487;
8.75211e-05;-0.0252003;
8.75211e-05;-0.0501964;
8.75211e-05;-0.0908917;
8.75211e-05;-0.148798;
8.75212e-05;-0.182688;
8.75212e-05;-0.215823;
8.75212e-05;-0.250502;
8.75212e-05;-0.288901;
8.75212e-05;-0.301457;
8.75213e-05;-0.309252;
8.75213e-05;-0.315046;
8.75213e-05;-0.32051;
8.75213e-05;-0.327357;
8.75213e-05;-0.33693;
8.75213e-05;-0.354334;
8.75213e-05;-0.382697;
8.75214e-05;-0.419729;
8.75216e-05;-0.442468;
8.75219e-05;-0.394632;
8.75222e-05;-0.257369;
8.75226e-05;0.000282116;
8.75229e-05;0.602193;
8.75232e-05;1.60849;
8.75234e-05;2.27647;
8.75236e-05;2.86531;
8.75238e-05;3.36271;
8.7524e-05;3.80105;
8.75243e-05;4.20722;
8.75248e-05;4.54858;
8.75253e-05;4.76857;
8.75259e-05;4.87347;
8.75265e-05;4.91868;
8.7527e-05;4.94095;
8.75276e-05;4.95223;
8.75281e-05;4.95841;
8.75287e-05;4.9616;
8.75293e-05;4.96346;
8.75298e-05;4.96438;
8.75304e-05;4.96501;
8.75309e-05;4.96525;
8.75315e-05;4.96551;
8.75323e-05;4.96556;
8.75331e-05;4.96569;
8.75341e-05;4.96566;
8.75353e-05;4.96574;
8.75368e-05;4.96568;
8.75387e-05;4.96576;
8.75414e-05;4.96571;
8.75457e-05;4.96579;
8.75507e-05;4.96575;
8.75557e-05;4.96583;
8.75607e-05;4.96579;
8.75657e-05;4.96588;
8.75707e-05;4.96583;
8.75757e-05;4.96592;
8.75807e-05;4.96587;
8.75857e-05;4.96596;
8.75907e-05;4.96592;
8.75957e-05;4.966;
8.76007e-05;4.96596;
8.76057e-05;4.96605;
8.76107e-05;4.966;
8.76157e-05;4.96609;
8.76207e-05;4.96605;
8.76257e-05;4.96613;
8.76307e-05;4.96609;
8.76357e-05;4.96618;
8.76407e-05;4.96613;
8.76457e-05;4.96622;
8.76507e-05;4.96617;
8.76557e-05;4.96626;
8.76607e-05;4.96622;
8.76657e-05;4.9663;
8.76707e-05;4.96626;
8.76757e-05;4.96635;
8.76807e-05;4.9663;
8.76857e-05;4.96639;
8.76907e-05;4.96634;
8.76957e-05;4.96643;
8.77007e-05;4.96639;
8.77057e-05;4.96647;
8.77107e-05;4.96643;
8.77157e-05;4.96652;
8.77207e-05;4.96647;
8.77257e-05;4.96656;
8.77307e-05;4.96651;
8.77357e-05;4.9666;
8.77407e-05;4.96655;
8.77457e-05;4.96664;
8.77507e-05;4.9666;
8.77557e-05;4.96668;
8.77607e-05;4.96664;
8.77657e-05;4.96673;
8.77707e-05;4.96668;
8.77757e-05;4.96677;
8.77807e-05;4.96672;
8.77857e-05;4.96681;
8.77907e-05;4.96676;
8.77957e-05;4.96685;
8.78007e-05;4.96681;
8.78057e-05;4.96689;
8.78107e-05;4.96685;
8.78157e-05;4.96693;
8.78207e-05;4.96689;
8.78257e-05;4.96698;
8.78307e-05;4.96693;
8.78357e-05;4.96702;
8.78407e-05;4.96697;
8.78457e-05;4.96706;
8.78507e-05;4.96701;
8.78557e-05;4.9671;
8.78607e-05;4.96706;
8.78657e-05;4.96714;
8.78707e-05;4.9671;
8.78757e-05;4.96718;
8.78807e-05;4.96714;
8.78857e-05;4.96723;
8.78907e-05;4.96718;
8.78957e-05;4.96727;
8.79007e-05;4.96722;
8.79057e-05;4.96731;
8.79107e-05;4.96726;
8.79157e-05;4.96735;
8.79207e-05;4.9673;
8.79257e-05;4.96739;
8.79307e-05;4.96734;
8.79357e-05;4.96743;
8.79407e-05;4.96739;
8.79457e-05;4.96747;
8.79507e-05;4.96743;
8.79557e-05;4.96751;
8.79607e-05;4.96747;
8.79657e-05;4.96755;
8.79681e-05;4.9675;
8.79703e-05;4.96757;
8.79728e-05;4.96752;
8.79747e-05;4.96759;
8.79771e-05;4.96753;
8.79805e-05;4.96761;
8.79855e-05;4.96757;
8.79905e-05;4.96766;
8.79955e-05;4.96761;
8.80005e-05;4.9677;
8.80055e-05;4.96765;
8.80105e-05;4.96774;
8.80155e-05;4.96769;
8.80205e-05;4.96778;
8.80255e-05;4.96773;
8.80305e-05;4.96782;
8.80355e-05;4.96777;
8.80405e-05;4.96786;
8.80455e-05;4.96781;
8.80505e-05;4.9679;
8.80555e-05;4.96785;
8.80605e-05;4.96794;
8.80655e-05;4.96789;
8.80705e-05;4.96798;
8.80755e-05;4.96793;
8.80805e-05;4.96802;
8.80855e-05;4.96797;
8.80905e-05;4.96806;
8.80955e-05;4.96801;
8.81005e-05;4.9681;
8.81055e-05;4.96805;
8.81105e-05;4.96814;
8.81155e-05;4.96809;
8.81205e-05;4.96818;
8.81255e-05;4.96813;
8.81305e-05;4.96822;
8.81355e-05;4.96817;
8.81405e-05;4.96826;
8.81455e-05;4.96821;
8.81505e-05;4.9683;
8.81555e-05;4.96825;
8.81605e-05;4.96834;
8.81655e-05;4.96829;
8.81705e-05;4.96838;
8.81755e-05;4.96833;
8.81805e-05;4.96842;
8.81855e-05;4.96837;
8.81905e-05;4.96846;
8.81955e-05;4.96841;
8.82005e-05;4.9685;
8.82055e-05;4.96845;
8.82105e-05;4.96854;
8.82155e-05;4.96849;
8.82205e-05;4.96858;
8.82255e-05;4.96853;
8.82305e-05;4.96862;
8.82355e-05;4.96857;
8.82405e-05;4.96866;
8.82455e-05;4.96861;
8.82505e-05;4.9687;
8.82555e-05;4.96865;
8.82605e-05;4.96874;
8.82655e-05;4.96869;
8.82705e-05;4.96878;
8.82755e-05;4.96873;
8.82805e-05;4.96882;
8.82855e-05;4.96877;
8.82905e-05;4.96885;
8.82955e-05;4.96881;
8.83005e-05;4.96889;
8.83055e-05;4.96885;
8.83105e-05;4.96893;
8.83155e-05;4.96889;
8.83205e-05;4.96897;
8.83255e-05;4.96893;
8.83305e-05;4.96901;
8.83355e-05;4.96896;
8.83405e-05;4.96905;
8.83455e-05;4.969;
8.83505e-05;4.96909;
8.83555e-05;4.96904;
8.83605e-05;4.96913;
8.83655e-05;4.96908;
8.83705e-05;4.96917;
8.83755e-05;4.96912;
8.83805e-05;4.96921;
8.83855e-05;4.96916;
8.83905e-05;4.96924;
8.83955e-05;4.9692;
8.84005e-05;4.96928;
8.84055e-05;4.96924;
8.84105e-05;4.96932;
8.84155e-05;4.96928;
8.84205e-05;4.96936;
8.84255e-05;4.96931;
8.84305e-05;4.9694;
8.84355e-05;4.96935;
8.84405e-05;4.96944;
8.84455e-05;4.96939;
8.84505e-05;4.96948;
8.84555e-05;4.96943;
8.84605e-05;4.96951;
8.84655e-05;4.96947;
8.84705e-05;4.96955;
8.84755e-05;4.96951;
8.84805e-05;4.96959;
8.84855e-05;4.96954;
8.84905e-05;4.96963;
8.84955e-05;4.96958;
8.85005e-05;4.96967;
8.85055e-05;4.96962;
8.85105e-05;4.96971;
8.85155e-05;4.96966;
8.85205e-05;4.96974;
8.85255e-05;4.9697;
8.85305e-05;4.96978;
8.85355e-05;4.96974;
8.85405e-05;4.96982;
8.85455e-05;4.96977;
8.85505e-05;4.96986;
8.85555e-05;4.96981;
8.85605e-05;4.9699;
8.85655e-05;4.96985;
8.85705e-05;4.96993;
8.85755e-05;4.96989;
8.85805e-05;4.96997;
8.85855e-05;4.96993;
8.85905e-05;4.97001;
8.85955e-05;4.96996;
8.86005e-05;4.97005;
8.86055e-05;4.97;
8.86105e-05;4.97009;
8.86155e-05;4.97004;
8.86205e-05;4.97012;
8.86255e-05;4.97008;
8.86305e-05;4.97016;
8.86355e-05;4.97011;
8.86405e-05;4.9702;
8.86455e-05;4.97015;
8.86505e-05;4.97024;
8.86555e-05;4.97019;
8.86605e-05;4.97027;
8.86655e-05;4.97023;
8.86705e-05;4.97031;
8.86755e-05;4.97026;
8.86805e-05;4.97035;
8.86855e-05;4.9703;
8.86905e-05;4.97039;
8.86955e-05;4.97034;
8.87005e-05;4.97042;
8.87055e-05;4.97038;
8.87105e-05;4.97046;
8.87155e-05;4.97041;
8.87205e-05;4.9705;
8.87255e-05;4.97045;
8.87305e-05;4.97053;
8.87355e-05;4.97049;
8.87405e-05;4.97057;
8.87455e-05;4.97052;
8.87505e-05;4.97061;
8.87555e-05;4.97056;
8.87605e-05;4.97065;
8.87655e-05;4.9706;
8.87705e-05;4.97068;
8.87755e-05;4.97063;
8.87805e-05;4.97072;
8.87855e-05;4.97067;
8.87905e-05;4.97076;
8.87955e-05;4.97071;
8.88005e-05;4.97079;
8.88055e-05;4.97075;
8.88105e-05;4.97083;
8.88155e-05;4.97078;
8.88205e-05;4.97087;
8.88255e-05;4.97082;
8.88305e-05;4.9709;
8.88355e-05;4.97086;
8.88405e-05;4.97094;
8.88455e-05;4.97089;
8.88505e-05;4.97098;
8.88555e-05;4.97093;
8.88605e-05;4.97101;
8.88655e-05;4.97097;
8.88705e-05;4.97105;
8.88755e-05;4.971;
8.88805e-05;4.97109;
8.88855e-05;4.97104;
8.88905e-05;4.97112;
8.88955e-05;4.97107;
8.89005e-05;4.97116;
8.89055e-05;4.97111;
8.89105e-05;4.97119;
8.89155e-05;4.97115;
8.89205e-05;4.97123;
8.89255e-05;4.97118;
8.89305e-05;4.97127;
8.89355e-05;4.97122;
8.89405e-05;4.9713;
8.89455e-05;4.97126;
8.89505e-05;4.97134;
8.89555e-05;4.97129;
8.89605e-05;4.97138;
8.89655e-05;4.97133;
8.89705e-05;4.97141;
8.89755e-05;4.97136;
8.89805e-05;4.97145;
8.89855e-05;4.9714;
8.89905e-05;4.97148;
8.89955e-05;4.97144;
8.90005e-05;4.97152;
8.90055e-05;4.97147;
8.90105e-05;4.97156;
8.90155e-05;4.97151;
8.90205e-05;4.97159;
8.90255e-05;4.97154;
8.90305e-05;4.97163;
8.90355e-05;4.97158;
8.90405e-05;4.97166;
8.90455e-05;4.97161;
8.90505e-05;4.9717;
8.90555e-05;4.97165;
8.90605e-05;4.97173;
8.90655e-05;4.97169;
8.90705e-05;4.97177;
8.90755e-05;4.97172;
8.90805e-05;4.97181;
8.90855e-05;4.97176;
8.90905e-05;4.97184;
8.90955e-05;4.97179;
8.91005e-05;4.97188;
8.91055e-05;4.97183;
8.91105e-05;4.97191;
8.91155e-05;4.97186;
8.91205e-05;4.97195;
8.91255e-05;4.9719;
8.91305e-05;4.97198;
8.91355e-05;4.97193;
8.91405e-05;4.97202;
8.91455e-05;4.97197;
8.91505e-05;4.97205;
8.91555e-05;4.972;
8.91605e-05;4.97209;
8.91655e-05;4.97204;
8.91705e-05;4.97212;
8.91755e-05;4.97207;
8.91805e-05;4.97216;
8.91855e-05;4.97211;
8.91905e-05;4.97219;
8.91955e-05;4.97214;
8.92005e-05;4.97223;
8.92055e-05;4.97218;
8.92105e-05;4.97226;
8.92155e-05;4.97221;
8.92205e-05;4.9723;
8.92255e-05;4.97225;
8.92305e-05;4.97233;
8.92355e-05;4.97228;
8.92405e-05;4.97237;
8.92455e-05;4.97232;
8.92505e-05;4.9724;
8.92555e-05;4.97235;
8.92605e-05;4.97244;
8.92655e-05;4.97239;
8.92705e-05;4.97247;
8.92755e-05;4.97242;
8.92805e-05;4.97251;
8.92855e-05;4.97246;
8.92905e-05;4.97254;
8.92955e-05;4.97249;
8.93005e-05;4.97258;
8.93055e-05;4.97253;
8.93105e-05;4.97261;
8.93155e-05;4.97256;
8.93205e-05;4.97264;
8.93255e-05;4.9726;
8.93305e-05;4.97268;
8.93355e-05;4.97263;
8.93405e-05;4.97271;
8.93455e-05;4.97266;
8.93505e-05;4.97275;
8.93555e-05;4.9727;
8.93605e-05;4.97278;
8.93655e-05;4.97273;
8.93705e-05;4.97282;
8.93755e-05;4.97277;
8.93805e-05;4.97285;
8.93855e-05;4.9728;
8.93905e-05;4.97288;
8.93955e-05;4.97284;
8.94005e-05;4.97292;
8.94055e-05;4.97287;
8.94105e-05;4.97295;
8.94155e-05;4.9729;
8.94205e-05;4.97299;
8.94255e-05;4.97294;
8.94305e-05;4.97302;
8.94355e-05;4.97297;
8.94405e-05;4.97305;
8.94455e-05;4.97301;
8.94505e-05;4.97309;
8.94555e-05;4.97304;
8.94605e-05;4.97312;
8.94655e-05;4.97307;
8.94705e-05;4.97316;
8.94755e-05;4.97311;
8.94805e-05;4.97319;
8.94855e-05;4.97314;
8.94905e-05;4.97322;
8.94955e-05;4.97317;
8.95005e-05;4.97326;
8.95055e-05;4.97321;
8.95105e-05;4.97329;
8.95155e-05;4.97324;
8.95205e-05;4.97332;
8.95255e-05;4.97327;
8.95305e-05;4.97336;
8.95355e-05;4.97331;
8.95405e-05;4.97339;
8.95455e-05;4.97334;
8.95505e-05;4.97342;
8.95555e-05;4.97338;
8.95605e-05;4.97346;
8.95655e-05;4.97341;
8.95705e-05;4.97349;
8.95755e-05;4.97344;
8.95805e-05;4.97352;
8.95855e-05;4.97348;
8.95905e-05;4.97356;
8.95955e-05;4.97351;
8.96005e-05;4.97359;
8.96055e-05;4.97354;
8.96105e-05;4.97362;
8.96155e-05;4.97358;
8.96205e-05;4.97366;
8.96255e-05;4.97361;
8.96305e-05;4.97369;
8.96355e-05;4.97364;
8.96405e-05;4.97372;
8.96455e-05;4.97367;
8.96505e-05;4.97376;
8.96555e-05;4.97371;
8.96605e-05;4.97379;
8.96655e-05;4.97374;
8.96705e-05;4.97382;
8.96755e-05;4.97377;
8.96805e-05;4.97386;
8.96855e-05;4.97381;
8.96905e-05;4.97389;
8.96955e-05;4.97384;
8.97005e-05;4.97392;
8.97055e-05;4.97387;
8.97105e-05;4.97395;
8.97155e-05;4.9739;
8.97205e-05;4.97399;
8.97255e-05;4.97394;
8.97305e-05;4.97402;
8.97355e-05;4.97397;
8.97405e-05;4.97405;
8.97455e-05;4.974;
8.97505e-05;4.97409;
8.97555e-05;4.97404;
8.97605e-05;4.97412;
8.97655e-05;4.97407;
8.97705e-05;4.97415;
8.97755e-05;4.9741;
8.97805e-05;4.97418;
8.97855e-05;4.97413;
8.97905e-05;4.97422;
8.97955e-05;4.97417;
8.98005e-05;4.97425;
8.98055e-05;4.9742;
8.98105e-05;4.97428;
8.98155e-05;4.97423;
8.98205e-05;4.97431;
8.98255e-05;4.97426;
8.98305e-05;4.97434;
8.98355e-05;4.97429;
8.98405e-05;4.97438;
8.98455e-05;4.97433;
8.98505e-05;4.97441;
8.98555e-05;4.97436;
8.98605e-05;4.97444;
8.98655e-05;4.97439;
8.98705e-05;4.97447;
8.98755e-05;4.97442;
8.98805e-05;4.97451;
8.98855e-05;4.97446;
8.98905e-05;4.97454;
8.98955e-05;4.97449;
8.99005e-05;4.97457;
8.99055e-05;4.97452;
8.99105e-05;4.9746;
8.99155e-05;4.97455;
8.99205e-05;4.97463;
